mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.04639967282613119,0.006081229030709417,0.0021674633026123047,0.00023383413912183594,0.1,liblinear,"{'C': 0.1, 'solver': 'liblinear'}",0.7899159663865546,0.8143459915611815,0.7890295358649789,0.7977638312709049,0.011730941129813127,4
0.047528982162475586,0.007877674345775416,0.0020046234130859375,6.743495761743045e-06,0.1,lbfgs,"{'C': 0.1, 'solver': 'lbfgs'}",0.7941176470588235,0.8143459915611815,0.7974683544303798,0.8019773310167949,0.008852292837419739,1
0.03742535909016927,0.007485892987758231,0.001667022705078125,0.0009434239141910086,1.0,liblinear,"{'C': 1, 'solver': 'liblinear'}",0.7941176470588235,0.8185654008438819,0.7848101265822784,0.7991643914949945,0.014235094126185337,2
0.033675591150919594,0.005255442091601146,0.0025142033894856772,0.0004062808514628944,1.0,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.7941176470588235,0.8185654008438819,0.7848101265822784,0.7991643914949945,0.014235094126185337,2
0.003513495127360026,0.001713105324408157,0.0021741390228271484,0.00024495796699113996,10.0,liblinear,"{'C': 10, 'solver': 'liblinear'}",0.7941176470588235,0.8143459915611815,0.7763713080168776,0.7949449822122941,0.0155141335597498,5
0.0043345292409261065,0.0009419541473583003,0.0025053024291992188,0.0004110513776973407,10.0,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.7941176470588235,0.8143459915611815,0.7763713080168776,0.7949449822122941,0.0155141335597498,5
