mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.04509886105855306,0.00350757718830253,0.002022902170817057,3.870238512631648e-05,0.1,liblinear,"{'C': 0.1, 'solver': 'liblinear'}",0.7899159663865546,0.8143459915611815,0.7890295358649789,0.7977638312709049,0.011730941129813127,4
0.051947434743245445,0.010228118641382828,0.00234373410542806,0.0008551844193570694,0.1,lbfgs,"{'C': 0.1, 'solver': 'lbfgs'}",0.7941176470588235,0.8143459915611815,0.7974683544303798,0.8019773310167949,0.008852292837419739,1
0.04581268628438314,0.008510121807250732,0.001998265584309896,2.188030862480196e-06,1.0,liblinear,"{'C': 1, 'solver': 'liblinear'}",0.7941176470588235,0.8185654008438819,0.7848101265822784,0.7991643914949945,0.014235094126185337,2
0.057614644368489586,0.013846567538778583,0.002172231674194336,0.00023855991942398232,1.0,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.7941176470588235,0.8185654008438819,0.7848101265822784,0.7991643914949945,0.014235094126185337,2
0.0035108725229899087,0.001483250714031369,0.0021751721700032554,0.000246755768278705,10.0,liblinear,"{'C': 10, 'solver': 'liblinear'}",0.7941176470588235,0.8143459915611815,0.7763713080168776,0.7949449822122941,0.0155141335597498,5
0.004840930302937825,0.0010173832355010511,0.002170085906982422,0.00024058651735325867,10.0,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.7941176470588235,0.8143459915611815,0.7763713080168776,0.7949449822122941,0.0155141335597498,5
