mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0061951478322347,0.0009353081209384528,0.0034303665161132812,0.0013782969190881396,0.1,liblinear,"{'C': 0.1, 'solver': 'liblinear'}",0.7899159663865546,0.8143459915611815,0.7890295358649789,0.7977638312709049,0.011730941129813127,4
0.007732550303141276,0.0031866151222024177,0.00651240348815918,0.0014830382288445454,0.1,lbfgs,"{'C': 0.1, 'solver': 'lbfgs'}",0.7941176470588235,0.8143459915611815,0.7974683544303798,0.8019773310167949,0.008852292837419739,1
0.006382544835408528,0.0019510058028746238,0.003889322280883789,0.00025944155755087397,1.0,liblinear,"{'C': 1, 'solver': 'liblinear'}",0.7941176470588235,0.8185654008438819,0.7848101265822784,0.7991643914949945,0.014235094126185337,2
0.009226083755493164,0.001034229146058576,0.002513726552327474,0.00041029449205964044,1.0,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.7941176470588235,0.8185654008438819,0.7848101265822784,0.7991643914949945,0.014235094126185337,2
0.003795067469278971,0.0005844126642173319,0.0028440157572428384,0.000634461370587833,10.0,liblinear,"{'C': 10, 'solver': 'liblinear'}",0.7941176470588235,0.8143459915611815,0.7763713080168776,0.7949449822122941,0.0155141335597498,5
0.0065737565358479815,0.00037135081361369356,0.0020577112833658853,0.00044951053607302356,10.0,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.7941176470588235,0.8143459915611815,0.7763713080168776,0.7949449822122941,0.0155141335597498,5
